Unit Type,Number,DATE,Situation,Type_D,Weight_D,Weight_ND,Type_ND,CU_KIND,Fraction_Division,ORIG_FID,POINT_X,POINT_Y
Inf Div,28,9/2/1941 0:00,0,INF,3,,,1,,785,32.65904164,55.05945803
Inf Div,28,9/4/1941 0:00,0,INF,3,,,1,,1419,32.65891436,55.04901992
Inf Div,28,9/6/1941 0:00,0,INF,3,,,1,,1079,32.60093972,55.04788358
Inf Div,28,9/8/1941 0:00,0,INF,3,,,1,,1453,32.65282638,55.05243077
Inf Div,28,9/10/1941 0:00,0,INF,3,,,1,,571,32.65656531,54.93194382
Inf Div,30,7/11/1941 0:00,1,INF,3,,,1,,1126,28.62263137,56.72871585
Inf Div,30,7/11/1941 0:00,0,INF,3,,,1,,284,29.25827829,55.22675697
Inf Div,28,7/12/1941 0:00,0,INF,,1,FWD DET,0,,1527,29.21768366,55.31099819
Inf Div,30,7/11/1941 0:00,0,INF,,1,FWD DET,0,,1125,28.78503388,56.74046635
Inf Div,30,7/12/1941 0:00,1,INF,3,,,1,,1536,28.84904959,56.74665794
Inf Div,30,7/13/1941 0:00,1,INF,3,,,1,,827,28.95498688,56.77894544
Inf Div,30,7/13/1941 0:00,1,INF,3,,,1,,828,29.03577736,56.82844173
Inf Div,30,7/15/1941 0:00,1,INF,3,,,1,,1154,29.2494837,56.9965897
Inf Div,30,7/16/1941 0:00,1,INF,3,,,1,,1566,29.30082209,56.97140727
Inf Div,30,7/17/1941 0:00,1,INF,3,,,1,,673,29.29187802,56.94091974
Inf Div,30,7/19/1941 0:00,1,INF,3,,,1,,1612,29.55701302,57.0195965
Inf Div,31,7/11/1941 0:00,1,INF,3,,,1,,1102,28.46799194,53.58172448
Inf Div,31,7/12/1941 0:00,1,INF,3,,,1,,1512,28.86063442,53.61964123
Inf Div,31,7/12/1941 0:00,1,INF,,1,FWD DET,0,,1511,29.24046674,53.66633813
Inf Div,31,7/13/1941 0:00,1,INF,3,,,1,,803,29.18859173,53.65221042
Inf Div,31,7/13/1941 0:00,1,INF,,1,FWD DET,0,,804,29.76033978,53.60351897
Inf Div,31,7/15/1941 0:00,1,INF,,1,FWD DET,0,,1156,30.24721332,53.51147239
Inf Div,31,7/16/1941 0:00,1,INF,3,,,1,,1568,30.15143244,53.51003722
Inf Div,31,7/17/1941 0:00,1,INF,3,,,1,,684,30.17573488,53.50675156
Inf Div,31,7/19/1941 0:00,1,INF,3,,,1,,1582,30.272476,53.34998469
Inf Div,31,7/20/1941 0:00,1,INF,,1,FWD DET,0,,886,30.2439935,53.25910716
Inf Div,31,7/20/1941 0:00,0,INF,,1,FWD DET,0,,887,30.2888459,53.32846452
Inf Div,31,7/22/1941 0:00,1,INF,3,,,1,,1171,30.26232052,53.2713261
Inf Div,31,7/24/1941 0:00,0,INF,3,,,1,,640,30.14173917,53.22328564
Inf Div,31,7/26/1941 0:00,0,INF,3,,,1,,1618,30.20727521,53.23463986
Inf Div,31,7/27/1941 0:00,0,INF,3,,,1,,907,30.20244495,53.25884768
Inf Div,31,7/29/1941 0:00,0,INF,3,,,1,,1654,30.12307454,53.25668952
Inf Div,31,7/30/1941 0:00,0,INF,3,,,1,,1210,30.13994563,53.26183331
Inf Div,31,8/1/1941 0:00,0,INF,3,,,1,,695,30.1878668,53.25668903
Inf Div,31,8/2/1941 0:00,0,INF,3,,,1,,1472,30.12017547,53.24417535
Inf Div,31,8/4/1941 0:00,0,INF,3,,,1,,952,30.43428779,53.29817748
Inf Div,31,8/6/1941 0:00,0,INF,3,,,1,,1241,30.43559317,53.27884517
Inf Div,31,8/10/1941 0:00,0,INF,3,,,1,,589,30.44446465,53.2797566
Inf Div,31,8/18/1941 0:00,0,INF,3,,,1,,63,30.46800816,52.98360015
Inf Div,31,8/21/1941 0:00,0,INF,3,,,1,,1030,31.62304361,53.01350741
Inf Div,31,8/21/1941 0:00,1,INF,,1,FWD DET,0,,1031,31.89431061,52.97012667
Inf Div,31,8/23/1941 0:00,1,INF,3,,,1,,1361,32.01823398,53.07562329
Inf Div,31,8/24/1941 0:00,1,INF,3,,,1,,830,32.2186765,53.10146477
Inf Div,31,9/2/1941 0:00,0,INF,3,,,1,,757,33.51022719,53.07554758
Inf Div,31,9/2/1941 0:00,0,INF,3,,,1,,758,33.65005012,53.16817409
Inf Div,31,9/2/1941 0:00,0,INF,3,,,1,,759,33.55375086,53.27834156
Inf Div,31,9/4/1941 0:00,0,INF,3,,,1,,1399,33.6472471,53.15253106
Inf Div,31,9/6/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1066,33.55211581,53.22925388
Inf Div,31,9/6/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1067,33.25052507,53.27426978
Inf Div,31,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1438,33.6084788,53.15382028
Inf Div,31,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1439,33.59342624,53.31257369
Inf Div,31,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1440,33.6196281,53.49392737
Inf Div,31,9/10/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,558,33.59098265,53.26742279
Inf Div,31,9/10/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,583,33.60909821,53.1290756
Inf Div,31,9/10/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,584,33.62045372,53.40430657
Inf Div,32,7/11/1941 0:00,1,INF,3,,,1,,1116,28.30736978,55.90948884
Inf Div,32,7/12/1941 0:00,1,INF,3,,,1,,1528,28.23345746,55.96370673
Inf Div,32,7/13/1941 0:00,1,INF,3,,,1,,821,28.3413686,55.94005407
Inf Div,32,7/15/1941 0:00,1,INF,3,,,1,,1147,28.36805643,55.97538606
Inf Div,32,7/16/1941 0:00,1,INF,3,,,1,,1557,28.65788464,56.23780514
Inf Div,32,7/17/1941 0:00,1,INF,3,,,1,,682,28.95752833,56.28980088
Inf Div,32,7/19/1941 0:00,1,INF,,2,Masse,0,,1608,29.49178965,56.3889097
Inf Div,32,7/19/1941 0:00,1,INF,,1,FWD DET,0,,1606,29.78050954,56.36242572
Inf Div,32,7/20/1941 0:00,1,INF,3,,,1,,879,29.68481454,56.48913204
Inf Div,32,7/20/1941 0:00,1,INF,3,,,1,,880,29.52210473,56.50152466
Inf Div,32,7/24/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,637,29.99126489,56.89229405
Inf Div,32,7/26/1941 0:00,1,INF,3,,,1,,1647,30.4200552,56.88851147
Inf Div,32,7/27/1941 0:00,1,INF,3,,,1,,942,30.75514918,56.94049353
Inf Div,32,7/29/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1678,30.87200593,57.02789749
Inf Div,32,7/29/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1679,30.93688555,56.97376745
Inf Div,32,7/30/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1238,31.09378144,57.01805119
Inf Div,32,8/6/1941 0:00,0,INF,3,,,1,,1284,31.36923071,57.05647299
Inf Div,32,8/14/1941 0:00,0,INF,3,,,1,,991,31.46867992,57.01201192
Inf Div,32,8/20/1941 0:00,0,INF,3,,,1,,1358,31.46075431,57.01964336
Inf Div,32,8/21/1941 0:00,0,INF,3,,,1,,1063,31.21641418,56.88006258
Inf Div,32,8/21/1941 0:00,0,INF,3,,,1,,1064,31.42470511,57.02094522
Inf Div,32,8/24/1941 0:00,0,INF,3,,,1,,865,31.4257106,57.02283201
Inf Div,34,7/11/1941 0:00,1,INF,3,,,1,,1103,28.2173199,53.67585339
Inf Div,34,7/12/1941 0:00,1,INF,3,,,1,,1514,28.63321872,53.75498773
Inf Div,34,7/12/1941 0:00,0,INF,3,,,1,,1516,28.98425373,53.81138641
Inf Div,34,7/13/1941 0:00,0,INF,,1,FWD DET,0,,155,28.58583696,55.81295256
Inf Div,34,7/13/1941 0:00,1,INF,3,,,1,,806,29.16031982,54.04468625
Inf Div,34,7/13/1941 0:00,1,INF,,1,FWD DET,0,,805,29.60391935,53.93091952
Inf Div,34,7/15/1941 0:00,1,INF,3,,,1,,1135,29.64068474,54.00100901
Inf Div,34,7/17/1941 0:00,1,INF,3,,,1,,685,30.20780522,53.6127528
Inf Div,34,7/19/1941 0:00,0,INF,3,,,1,,257,30.34110338,53.53957317
Inf Div,34,7/20/1941 0:00,1,INF,,1,FWD DET,0,,890,30.50830753,53.70244172
Inf Div,34,7/20/1941 0:00,1,INF,,1,FWD DET,0,,891,30.64104784,53.66440134
Inf Div,34,7/20/1941 0:00,1,INF,,1,FWD DET,0,,892,30.75301352,53.60870482
Inf Div,34,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1173,31.09582772,53.58375462
Inf Div,34,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1174,31.04613753,53.71414138
Inf Div,34,7/22/1941 0:00,1,INF,,1,FWD DET,0,3-Jan,1175,30.98093037,53.62114531
Inf Div,34,7/24/1941 0:00,0,INF,3,,,1,,642,31.13663905,53.4800615
Inf Div,34,7/26/1941 0:00,0,INF,3,,,1,,1624,31.13332593,53.43680604
Inf Div,34,7/27/1941 0:00,0,INF,3,,,1,,910,31.13329332,53.45636352
Inf Div,34,7/29/1941 0:00,0,INF,3,,,1,,1658,31.13397323,53.45964466
Inf Div,34,7/30/1941 0:00,0,INF,3,,,1,,1213,31.14556009,53.46021464
Inf Div,34,8/1/1941 0:00,0,INF,3,,,1,,698,31.14060906,53.47524942
Inf Div,34,8/2/1941 0:00,0,INF,3,,,1,,1476,31.11301527,53.46298776
Inf Div,34,8/4/1941 0:00,0,INF,3,,,1,,956,31.0720817,53.45660993
Inf Div,34,8/6/1941 0:00,0,INF,3,,,1,,1245,31.07109667,53.45439572
Inf Div,34,8/10/1941 0:00,0,INF,3,,,1,,593,31.10456439,53.45283915
Inf Div,34,8/12/1941 0:00,0,INF,3,,,1,,1300,31.14927837,53.44532618
Inf Div,34,8/14/1941 0:00,0,INF,3,,,1,,1018,31.14991309,53.20972136
Inf Div,34,8/18/1941 0:00,0,INF,3,,,1,,728,31.07951405,53.02171077
Inf Div,34,8/18/1941 0:00,0,INF,3,,,1,,729,31.31766359,53.13474655
Inf Div,34,8/20/1941 0:00,0,INF,3,,,1,,1329,31.79481401,53.14160321
Inf Div,34,8/21/1941 0:00,0,INF,3,,,1,,1032,32.28613052,53.32063066
Inf Div,34,8/23/1941 0:00,0,INF,3,,,1,,1362,32.83917227,53.47550384
Inf Div,34,8/24/1941 0:00,0,INF,3,,,1,,831,32.83761254,53.47252686
Inf Div,34,9/2/1941 0:00,0,INF,3,,,1,,760,33.63166519,53.56408672
Inf Div,34,9/4/1941 0:00,0,INF,3,,,1,,1402,33.61397734,53.28796497
Inf Div,34,9/4/1941 0:00,0,INF,,1,Elems,0,,1404,33.64732233,53.45942285
Inf Div,34,9/4/1941 0:00,0,INF,,1,Elems,0,,1405,33.65517721,53.67815489
Inf Div,34,9/6/1941 0:00,0,INF,3,,,1,,1068,33.5600174,53.59828454
Inf Div,34,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1441,33.62343426,53.68137456
Inf Div,34,9/10/1941 0:00,0,INF,3,,,1,<Null>,559,33.62019249,53.58032898
Inf Div,35,7/11/1941 0:00,0,INF,3,,,1,,155,28.52044978,54.80502235
Inf Div,35,7/11/1941 0:00,0,INF,,1,FWD DET,0,,1111,29.71169417,55.13447672
Inf Div,35,7/12/1941 0:00,0,INF,3,,,1,,250,28.99242825,54.89767485
Inf Div,35,7/15/1941 0:00,1,INF,3,,,1,,1160,30.25759253,54.83060814
Inf Div,35,7/17/1941 0:00,0,INF,3,,,1,,54,30.50264712,54.89362526
Inf Div,35,7/19/1941 0:00,0,INF,3,,,1,,266,30.75068507,54.9504603
Inf Div,35,7/20/1941 0:00,1,INF,3,,,1,,900,30.96181343,54.92319127
Inf Div,35,7/22/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1185,31.32590843,54.73171657
Inf Div,35,7/22/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1186,31.25062316,54.77645779
Mass,35,7/24/1941 0:00,0,INF,,2,Masse,0,,46,31.18765679,55.11829008
Inf Div,35,7/24/1941 0:00,0,INF,,1,Elems,0,,648,31.2694489,54.78328702
Inf Div,35,7/26/1941 0:00,0,INF,3,,,1,,1634,31.93627502,54.95204079
Inf Div,35,7/27/1941 0:00,0,INF,3,,,1,,928,31.95826972,54.9735595
Inf Div,35,7/29/1941 0:00,0,INF,3,,,1,,1674,32.07774633,54.96840208
Inf Div,35,7/30/1941 0:00,0,INF,3,,,1,,1223,32.19726288,55.0126533
Inf Div,35,8/1/1941 0:00,0,INF,3,,,1,,711,32.17796693,54.98924338
Inf Div,35,8/2/1941 0:00,0,INF,3,,,1,,1489,32.24474442,54.93922051
Inf Div,35,8/4/1941 0:00,1,INF,3,,,1,,973,32.35592812,54.94588484
Inf Div,35,8/6/1941 0:00,0,INF,3,,,1,,188,32.2124916,55.03581688
Inf Div,35,8/12/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1317,32.77192122,55.33816302
Inf Div,35,8/12/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,199,32.50300435,55.40547356
Inf Div,35,8/14/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,121,32.52264435,55.38596141
Inf Div,35,8/14/1941 0:00,0,INF,,1,Elems,0,3-Jan,1006,32.79236155,55.32587938
Inf Div,35,8/18/1941 0:00,0,INF,3,,,1,,741,32.73123208,55.41461737
Inf Div,35,8/20/1941 0:00,0,INF,3,,,1,,1346,32.7569355,55.39660087
Inf Div,35,8/21/1941 0:00,0,INF,3,,,1,,1049,32.73533589,55.44622637
Inf Div,35,8/23/1941 0:00,0,INF,3,,,1,,1381,32.75263088,55.39390114
Inf Div,35,8/24/1941 0:00,0,INF,3,,,1,,848,32.75067252,55.39935139
Inf Div,35,9/2/1941 0:00,0,INF,3,,,1,,781,32.68641577,55.4273076
Inf Div,35,9/4/1941 0:00,0,INF,3,,,1,,1423,32.71838096,55.40543515
Inf Div,35,9/6/1941 0:00,0,INF,3,,,1,,1083,32.65112138,55.42282028
Inf Div,35,9/8/1941 0:00,0,INF,3,,,1,,1457,32.67039913,55.40665633
Inf Div,36,7/26/1941 0:00,1,INF,3,,,1,,1621,29.29219896,57.02510923
Inf Div,36,8/18/1941 0:00,0,INF,3,,,1,,752,30.73922686,56.22644025
Inf Div,37,7/15/1941 0:00,1,INF,3,,,1,,1132,29.70654608,53.62758729
Inf Div,37,8/12/1941 0:00,0,INF,3,,,1,,1295,30.4740416,53.24826339
Inf Div,37,8/14/1941 0:00,0,INF,3,,,1,,1023,30.36300217,53.12349108
Inf Div,52,7/11/1941 0:00,1,INF,3,,,1,,1096,27.99581926,53.2249833
Inf Div,52,7/11/1941 0:00,1,INF,,1,FWD DET,0,,1099,28.99938627,53.452325
Inf Div,52,7/12/1941 0:00,0,INF,3,,,1,,246,29.15433625,53.46342728
Inf Div,52,7/13/1941 0:00,0,INF,3,,,1,,84,29.43594225,53.3904487
Inf Div,52,7/15/1941 0:00,1,INF,3,,,1,,1131,29.83477005,53.20394799
Inf Div,52,7/16/1941 0:00,1,INF,3,,,1,,1538,29.85254196,53.19096656
Inf Div,52,7/19/1941 0:00,0,INF,3,,,1,,1577,29.88708155,53.25945217
Inf Div,52,7/20/1941 0:00,0,INF,3,,,1,,866,29.94801413,53.14249808
Inf Div,52,7/22/1941 0:00,0,INF,3,,,1,,1169,29.9408792,53.20552301
Inf Div,52,7/26/1941 0:00,0,INF,3,,,1,,1616,29.90544372,53.18706974
Inf Div,52,7/27/1941 0:00,0,INF,3,,,1,,905,29.86950715,53.22182821
Inf Div,52,7/29/1941 0:00,0,INF,3,,,1,,1653,29.86937677,53.23397443
Inf Div,52,7/30/1941 0:00,0,INF,3,,,1,,1209,29.88002486,53.23690359
Inf Div,52,8/1/1941 0:00,0,INF,3,,,1,,693,29.9608167,53.22724749
Inf Div,52,8/2/1941 0:00,0,INF,3,,,1,,1470,29.91251241,53.17010801
Inf Div,52,8/10/1941 0:00,0,INF,3,,,1,,587,29.92700036,53.15097042
Inf Div,52,8/12/1941 0:00,0,INF,3,,,1,,1292,29.9476787,53.14124784
Inf Div,52,8/14/1941 0:00,0,INF,3,,,1,,989,29.90101607,53.12820262
Inf Div,52,9/2/1941 0:00,0,INF,3,,,1,,467,32.71077463,53.40172417
Inf Div,52,9/4/1941 0:00,1,INF,3,,,1,,1401,33.30836115,53.52256032
Inf Div,52,9/6/1941 0:00,0,INF,3,,,1,,130,33.40612859,53.50532683
Inf Div,52,9/8/1941 0:00,0,INF,3,,,1,,231,33.43996148,53.51072391
Inf Div,52,9/10/1941 0:00,0,INF,3,,,1,,13,33.44051638,53.4504726
Inf Div,53,7/11/1941 0:00,0,INF,,1,FWD DET,0,,1691,29.04464034,53.24304556
Inf Div,53,7/12/1941 0:00,0,INF,,1,FWD DET,0,,358,29.683877,52.88907306
Inf Div,76,7/11/1941 0:00,0,INF,3,,,1,,148,27.59807425,53.53820616
Inf Div,78,7/12/1941 0:00,0,INF,3,,,1,,245,28.097174,53.69239771
Inf Div,78,7/13/1941 0:00,0,INF,3,,,1,,86,28.03148836,53.67265296
Inf Div,78,7/15/1941 0:00,1,INF,3,,,1,,38,28.7888598,53.80600584
Inf Div,78,7/16/1941 0:00,0,INF,3,,,1,,500,29.30680954,53.89390609
Inf Div,78,7/17/1941 0:00,0,INF,3,,,1,,462,29.57065747,53.88779008
Inf Div,78,7/19/1941 0:00,1,INF,3,,,1,,1581,29.93365284,53.68164578
Inf Div,78,7/22/1941 0:00,0,INF,3,,,1,,169,30.48302076,53.88103317
Inf Div,78,7/24/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,37,30.43133868,53.88094708
Inf Div,78,7/27/1941 0:00,0,INF,3,,,1,,913,30.96825018,53.83853157
Inf Div,78,7/29/1941 0:00,1,INF,3,,,1,,1659,31.46038336,53.85498799
Inf Div,78,7/29/1941 0:00,1,INF,,1,FWD DET,0,,1663,31.73547305,53.92075498
Inf Div,78,7/30/1941 0:00,1,INF,3,,,1,,1216,31.82555948,53.93190689
Inf Div,78,8/1/1941 0:00,1,INF,3,,,1,,701,32.2397141,53.93968549
Inf Div,78,8/2/1941 0:00,0,INF,3,,,1,,1481,32.50090319,53.89938403
Inf Div,78,8/4/1941 0:00,0,INF,3,,,1,,959,32.61963116,53.83409402
Inf Div,78,8/6/1941 0:00,0,INF,3,,,1,,1239,32.5915036,53.82867828
Inf Div,78,8/10/1941 0:00,0,INF,3,,,1,,597,32.66596819,53.68928602
Inf Div,78,8/10/1941 0:00,1,INF,,1,FWD DET,0,,595,32.84835459,53.51441452
Inf Div,78,8/12/1941 0:00,1,INF,,1,FWD DET,0,,1303,32.85259351,53.52520329
Inf Div,78,8/12/1941 0:00,0,INF,,1,Elems,0,,1305,32.67623889,53.70379246
Inf Div,78,8/12/1941 0:00,0,INF,,1,Elems,0,,485,32.81064399,53.88477281
Inf Div,78,8/14/1941 0:00,0,INF,,1,Elems,0,,475,32.82601923,53.87161433
Inf Div,78,8/18/1941 0:00,1,INF,3,,,1,,732,32.6635906,54.41937049
Inf Div,78,8/20/1941 0:00,1,INF,3,,,1,,1335,32.74178341,54.51543524
Inf Div,78,8/21/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,226,33.02023043,54.43184683
Inf Div,78,8/21/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1039,33.13843144,54.67711978
Inf Div,78,8/23/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1367,33.01512773,54.4766796
Inf Div,78,8/23/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1370,33.14014223,54.67402395
Inf Div,78,8/24/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,839,33.0100449,54.48498951
Inf Div,78,8/24/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,841,33.15280569,54.68168826
Inf Div,78,9/2/1941 0:00,0,INF,3,,,1,,792,33.17571679,54.67798057
Inf Div,78,9/4/1941 0:00,0,INF,3,,,1,,1413,33.1890484,54.67978657
Inf Div,78,9/6/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,1075,32.93623112,54.59484099
Inf Div,78,9/6/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,132,32.72291886,54.55898203
Inf Div,78,9/8/1941 0:00,0,INF,3,,,1,,1448,32.9608223,54.59634225
Inf Div,78,9/10/1941 0:00,0,INF,3,,,1,,566,32.96338643,54.48186113
Inf Div,80,7/22/1941 0:00,0,INF,3,,,1,,297,29.91217292,55.86647422
Inf Div,86,7/12/1941 0:00,0,INF,3,,,1,,1530,28.64612131,55.6944876
Inf Div,86,7/13/1941 0:00,0,INF,3,,,1,,817,28.63539448,55.63172542
Inf Div,86,7/15/1941 0:00,1,INF,3,,,1,,1141,28.77716195,55.56255735
Inf Div,86,7/16/1941 0:00,1,INF,3,,,1,,1552,29.09223929,55.59900535
Inf Div,86,7/17/1941 0:00,1,INF,3,,,1,,664,29.41601843,55.62873296
Inf Div,86,7/19/1941 0:00,0,INF,3,,,1,,1598,29.63444498,55.7437663
Inf Div,86,7/20/1941 0:00,1,INF,3,,,1,,873,29.90829589,55.85933905
Inf Div,86,7/24/1941 0:00,1,INF,3,,,1,,629,30.40324664,56.11644835
Inf Div,86,7/24/1941 0:00,1,INF,,1,FWD DET,0,,633,30.52370917,56.168949
Inf Div,86,7/24/1941 0:00,0,INF,,1,FWD DET,0,,634,30.53682748,56.13060802
Inf Div,86,7/26/1941 0:00,1,INF,3,,,1,,1641,30.70625589,56.14357753
Inf Div,86,7/27/1941 0:00,1,INF,3,,,1,,936,30.84934082,56.19833746
Inf Div,86,7/29/1941 0:00,1,INF,3,,,1,,1681,30.74601202,56.20034814
Inf Div,86,7/30/1941 0:00,1,INF,3,,,1,,1233,30.77900607,56.17191637
Inf Div,86,8/1/1941 0:00,1,INF,3,,,1,,720,30.74930971,56.2233777
Inf Div,86,8/2/1941 0:00,1,INF,3,,,1,,1501,30.71469636,56.20784089
Inf Div,86,8/4/1941 0:00,0,INF,3,,,1,,983,30.74053625,56.17692808
Inf Div,86,8/6/1941 0:00,0,INF,3,,,1,,1280,30.69296459,56.2230147
Inf Div,86,8/10/1941 0:00,1,INF,3,,,1,,614,30.74763664,56.23541757
Inf Div,86,8/12/1941 0:00,0,INF,3,,,1,,1324,30.80616414,56.21009909
Inf Div,86,8/14/1941 0:00,0,INF,3,,,1,,995,30.82228185,56.19898505
Inf Div,86,8/20/1941 0:00,0,INF,3,,,1,,1355,30.74764187,56.22479344
Inf Div,86,8/21/1941 0:00,0,INF,3,,,1,,1058,30.64872762,56.21591858
Inf Div,86,8/23/1941 0:00,0,INF,3,,,1,,1391,30.72352997,56.20849127
Inf Div,86,8/24/1941 0:00,0,INF,3,,,1,,859,30.68271924,56.19826945
Inf Div,86,9/2/1941 0:00,0,INF,3,,,1,,78,31.41516007,56.48794305
Inf Div,86,9/4/1941 0:00,0,INF,3,,,1,,221,31.42944497,56.48686309
Inf Div,86,9/6/1941 0:00,1,INF,,2,FWD DET,0,3-Feb,1089,31.73046781,56.1206155
Inf Div,86,9/8/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,1466,31.90207174,56.56521473
Inf Div,86,9/8/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,237,31.52682182,55.86534309
Inf Div,86,9/10/1941 0:00,0,INF,,2,FWD DET,0,3-Feb,9,31.60486013,55.34386676
Inf Div,87,7/29/1941 0:00,0,INF,3,,,1,,1650,27.34078291,53.75509046
Inf Div,87,7/30/1941 0:00,0,INF,3,,,1,,542,27.45145312,53.83297368
Inf Div,87,8/1/1941 0:00,1,INF,,1,Elems,0,,528,28.4834088,53.15018718
Inf Div,87,8/1/1941 0:00,1,INF,,1,Elems,0,,530,29.0176771,53.24524046
Inf Div,87,8/1/1941 0:00,0,INF,,1,Elems,0,,531,27.56996894,53.53667596
Inf Div,87,8/2/1941 0:00,0,INF,3,,,1,,288,28.99115502,53.4396057
Inf Div,87,8/2/1941 0:00,0,INF,,1,Elems,0,,547,27.59130254,53.52690117
Inf Div,87,8/2/1941 0:00,1,INF,,1,Elems,0,,550,28.48915548,53.14874729
Inf Div,87,8/2/1941 0:00,1,INF,,1,Elems,0,,552,29.06083391,53.28335806
Inf Div,87,8/4/1941 0:00,0,INF,,1,Elems,0,,113,28.66290449,53.29797109
Inf Div,87,8/4/1941 0:00,0,INF,,1,Elems,0,,114,27.85709936,53.61757895
Inf Div,87,8/6/1941 0:00,0,INF,,1,Elems,0,,182,28.65726378,53.29803852
Inf Div,87,8/6/1941 0:00,0,INF,,1,Elems,0,,183,27.81657616,53.63572419
Inf Div,87,8/8/1941 0:00,0,INF,,1,Elems,0,,109,28.49100997,53.36577765
Inf Div,87,8/10/1941 0:00,0,INF,,1,Elems,0,,26,27.82808061,54.23620261
Inf Div,87,8/10/1941 0:00,0,INF,,1,Elems,0,,27,28.51078661,53.39220861
Inf Div,87,8/10/1941 0:00,0,INF,,1,Elems,0,,28,27.09291808,53.73108908
Inf Div,87,8/12/1941 0:00,0,INF,,1,Elems,0,,190,28.79054098,53.27785843
Inf Div,87,8/12/1941 0:00,0,INF,,1,Elems,0,,191,27.03448377,53.72317794
Inf Div,87,8/12/1941 0:00,0,INF,,1,Elems,0,,192,27.81897541,54.23100417
Inf Div,87,8/14/1941 0:00,0,INF,,1,Elems,0,,118,28.76881499,53.27558056
Inf Div,87,8/14/1941 0:00,0,INF,,1,Elems,0,,119,27.44040466,54.01937117
Inf Div,87,8/18/1941 0:00,0,INF,,1,Elems,0,,60,28.90620598,53.20709555
Inf Div,87,8/18/1941 0:00,0,INF,,1,Elems,0,,61,27.43982162,53.99223595
Inf Div,87,8/20/1941 0:00,0,INF,3,,,1,,299,27.47931625,53.95588282
Inf Div,87,8/21/1941 0:00,0,INF,,1,FWD DET,0,3-Jan,507,27.93742189,54.03024615
Inf Div,87,8/21/1941 0:00,0,INF,3,,,1,,294,27.56453302,53.91011086
Inf Div,87,8/23/1941 0:00,1,INF,3,,,1,,337,32.02140801,54.92909006
Inf Div,87,8/24/1941 0:00,1,INF,3,,,1,,24,32.0615012,54.87631522
Inf Div,87,9/2/1941 0:00,0,INF,3,,,1,,783,32.69607861,55.2269209
Inf Div,87,9/4/1941 0:00,0,INF,3,,,1,,1422,32.72434127,55.22787978
Inf Div,87,9/6/1941 0:00,0,INF,3,,,1,,1081,32.63670503,55.22260131
Inf Div,87,9/8/1941 0:00,0,INF,3,,,1,,1455,32.66896369,55.22196637
Inf Div,87,9/10/1941 0:00,0,INF,3,,,1,,573,32.6742197,55.10138278
Inf Div,92,7/15/1941 0:00,1,INF,3,,,1,,514,29.97842293,54.43660352
Inf Div,96,7/15/1941 0:00,1,INF,3,,,1,,470,26.90667853,55.15492435
Inf Div,96,7/16/1941 0:00,1,INF,5,,,1,,479,26.9033903,55.13752879
Inf Div,96,7/17/1941 0:00,1,INF,3,,,1,,458,27.8920744,55.36435339
Inf Div,96,7/19/1941 0:00,1,INF,3,,,1,,61,28.21761353,55.57446869
Inf Div,96,7/20/1941 0:00,1,INF,3,,,1,,26,28.56951506,55.78725449
Inf Div,96,7/22/1941 0:00,1,INF,3,,,1,,1162,28.61659658,56.30647475
Inf Div,96,7/24/1941 0:00,1,INF,3,,,1,,620,28.88573691,56.77477313
Inf Div,96,7/24/1941 0:00,1,INF,3,,,1,,621,28.88406911,56.77463327
Inf Div,96,7/27/1941 0:00,1,INF,3,,,1,,906,29.33885565,57.0492789
Inf Div,102,7/17/1941 0:00,1,INF,3,,,1,,483,27.15327718,55.04538239
Inf Div,102,7/19/1941 0:00,1,INF,3,,,1,,60,27.0654585,55.15362809
